time, chassis::C.p.e[REAL], chassis::C.mChassis[REAL], chassis::C.kChassis[REAL], chassis::I1.mChassis[REAL], chassis::OneJunction2.flow[REAL], chassis::OneJunction2.p1.e[REAL], chassis::OneJunction2.p2.e[REAL], chassis::OneJunction2.p3.e[REAL], chassis::OneJunction2.p1.f[REAL], chassis::OneJunction2.p2.f[REAL], chassis::OneJunction2.p3.f[REAL], chassis::OneJunction5.flow[REAL], chassis::OneJunction5.p1.e[REAL], chassis::OneJunction5.p2.e[REAL], chassis::OneJunction5.p3.e[REAL], chassis::OneJunction5.p1.f[REAL], chassis::OneJunction5.p2.f[REAL], chassis::OneJunction5.p3.f[REAL], chassis::QSensor.p1.e[REAL], chassis::QSensor.p2.e[REAL], chassis::QSensor.p2.f[REAL], chassis::R.p.e[REAL], chassis::R.p.f[REAL], chassis::R.dChassis[REAL], chassis::Se1.p.e[REAL], chassis::Se1.p.f[REAL], chassis::Se1.mChassis[REAL], chassis::Se1.flow[REAL], chassis::ZeroJunction6.effort[REAL], chassis::ZeroJunction6.p1.e[REAL], chassis::ZeroJunction6.p2.e[REAL], chassis::ZeroJunction6.p3.e[REAL], chassis::ZeroJunction6.p1.f[REAL], chassis::ZeroJunction6.p2.f[REAL], chassis::ZeroJunction6.p3.f[REAL], chassis::p.e[REAL], chassis::p.f[REAL], chassis::zChassis[REAL], chassis::C.p.f[REAL], chassis::C.zDelta[REAL], chassis::C.zDeltaInit[REAL], chassis::I1.p.e[REAL], chassis::I1.moment[REAL], chassis::I1.moment_initial[REAL], chassis::I1.p.f[REAL], chassis::I1.zChassis[REAL], chassis::I1.zChassisInit[REAL], chassis::QSensor.p1.f[REAL], chassis::QSensor.q[REAL], ground::Derivative.input[REAL], ground::Derivative.output[REAL], ground::Derivative.fh[REAL], ground::MSf.p.e[REAL], ground::MSf.p.f[REAL], ground::MSf.flow[REAL], ground::MSf.effort[REAL], ground::Splitter1.input[REAL], ground::Splitter1.output1[REAL], ground::Splitter1.output2[REAL], ground::Step.output[REAL], ground::Step.amplitude[REAL], ground::Step.start_time[REAL], ground::p.e[REAL], ground::p.f[REAL], ground::zGround[REAL], ground::Derivative.rate_int[REAL], ground::Derivative.initial[REAL], wheel::C.p.e[REAL], wheel::C.mWheel[REAL], wheel::C.mChassis[REAL], wheel::C.kWheel[REAL], wheel::I.mWheel[REAL], wheel::OneJunction.flow[REAL], wheel::OneJunction.p1.e[REAL], wheel::OneJunction.p2.e[REAL], wheel::OneJunction.p3.e[REAL], wheel::OneJunction.p4.e[REAL], wheel::OneJunction.p1.f[REAL], wheel::OneJunction.p2.f[REAL], wheel::OneJunction.p3.f[REAL], wheel::OneJunction.p4.f[REAL], wheel::OneJunction4.flow[REAL], wheel::OneJunction4.p1.e[REAL], wheel::OneJunction4.p2.e[REAL], wheel::OneJunction4.p3.e[REAL], wheel::OneJunction4.p1.f[REAL], wheel::OneJunction4.p2.f[REAL], wheel::OneJunction4.p3.f[REAL], wheel::QSensor1.p1.e[REAL], wheel::QSensor1.p2.e[REAL], wheel::QSensor1.p2.f[REAL], wheel::R.p.e[REAL], wheel::R.p.f[REAL], wheel::R.dWheel[REAL], wheel::Se.p.e[REAL], wheel::Se.p.f[REAL], wheel::Se.mWheel[REAL], wheel::Se.flow[REAL], wheel::ZeroJunction5.effort[REAL], wheel::ZeroJunction5.p1.e[REAL], wheel::ZeroJunction5.p2.e[REAL], wheel::ZeroJunction5.p3.e[REAL], wheel::ZeroJunction5.p1.f[REAL], wheel::ZeroJunction5.p2.f[REAL], wheel::ZeroJunction5.p3.f[REAL], wheel::p.e[REAL], wheel::p.f[REAL], wheel::p1.e[REAL], wheel::p1.f[REAL], wheel::zWheel[REAL], wheel::C.p.f[REAL], wheel::C.zDelta[REAL], wheel::C.zDeltaInit[REAL], wheel::I.p.e[REAL], wheel::I.moment[REAL], wheel::I.moment_initial[REAL], wheel::I.p.f[REAL], wheel::I.zWheel[REAL], wheel::I.zWheelInit[REAL], wheel::QSensor1.p1.f[REAL], wheel::QSensor1.q[REAL]
0.1, 3923.217887, 400.000000, 15000.000000, 400.000000, -0.000090, 14.312226, -3922.660000, 3936.972226, -0.000090, -0.000090, -0.000090, 0.013754, 3936.972226, 3923.217887, 13.754339, 0.013754, 0.013754, 0.013754, 14.312226, 14.312226, -0.000090, 13.754339, 0.013754, 1000.000000, -3922.660000, -0.000090, 400.000000, -0.000090, 3936.972226, 3936.972226, 3936.972226, 3936.972226, 0.013754, 0.013665, -0.000090, 3936.972226, 0.006884, 0.999989, 0.013754, 0.261548, 0.261511, 14.312226, -0.035842, 0.000000, -0.000090, 0.999989, 1.000000, -0.000090, 0.999989, 0.000000, 0.000000, 10.000000, 4308.464447, 0.000000, 0.000000, 4308.464447, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4292.519812, 0.000000, 0.000000, 0.000000, 0.000000, 4292.519812, 40.000000, 400.000000, 150000.000000, 40.000000, 0.006884, -34.403254, 3934.657066, -392.266000, 4292.519812, 0.006884, 0.006884, 0.006884, 0.006884, -0.006884, 4292.519812, 4292.519812, -0.000000, -0.006884, -0.006884, -0.006884, 3934.657066, 3934.657066, 0.006884, -0.000000, -0.006884, 0.000000, -392.266000, 0.006884, 40.000000, 0.006884, 4292.519812, 4292.519812, 4292.519812, 4292.519812, -0.006884, 0.000000, 0.006884, 4292.519812, 0.000000, 3936.972226, 0.006884, 0.500149, -0.006884, 0.028617, 0.028766, -34.403254, 0.275374, 0.000000, 0.006884, 0.500149, 0.500000, 0.006884, 0.500149
0.11, 3924.265831, 400.000000, 15000.000000, 400.000000, 0.000112, 8.377806, -3922.660000, 3931.037806, 0.000112, 0.000112, 0.000112, 0.006772, 3931.037806, 3924.265831, 6.771975, 0.006772, 0.006772, 0.006772, 8.377806, 8.377806, 0.000112, 6.771975, 0.006772, 1000.000000, -3922.660000, 0.000112, 400.000000, 0.000112, 3931.037806, 3931.037806, 3931.037806, 3931.037806, 0.006772, 0.006884, 0.000112, 3931.037806, -0.002975, 0.999989, 0.006772, 0.261618, 0.261511, 8.377806, 0.044949, 0.000000, 0.000112, 0.999989, 1.000000, 0.000112, 0.999989, 0.000000, 0.000000, 10.000000, 4292.519812, 0.000000, 0.000000, 4292.519812, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4289.485350, 0.000000, 0.000000, 0.000000, 0.000000, 4289.485350, 40.000000, 400.000000, 150000.000000, 40.000000, -0.002975, -39.752876, 3936.972226, -392.266000, 4289.485350, -0.002975, -0.002975, -0.002975, -0.002975, 0.002975, 4289.485350, 4289.485350, 0.000000, 0.002975, 0.002975, 0.002975, 3936.972226, 3936.972226, -0.002975, 0.000000, 0.002975, 0.000000, -392.266000, -0.002975, 40.000000, -0.002975, 4289.485350, 4289.485350, 4289.485350, 4289.485350, 0.002975, 0.000000, -0.002975, 4289.485350, 0.000000, 3931.037806, -0.002975, 0.500170, 0.002975, 0.028597, 0.028766, -39.752876, -0.119011, 0.000000, -0.002975, 0.500170, 0.500000, -0.002975, 0.500170
0.12, 3923.829721, 400.000000, 15000.000000, 400.000000, 0.000075, -1.880232, -3922.660000, 3920.779768, 0.000075, 0.000075, 0.000075, -0.003050, 3920.779768, 3923.829721, -3.049952, -0.003050, -0.003050, -0.003050, -1.880232, -1.880232, 0.000075, -3.049952, -0.003050, 1000.000000, -3922.660000, 0.000075, 400.000000, 0.000075, 3920.779768, 3920.779768, 3920.779768, 3920.779768, -0.003050, -0.002975, 0.000075, 3920.779768, -0.010391, 0.999990, -0.003050, 0.261589, 0.261511, -1.880232, 0.029871, 0.000000, 0.000075, 0.999990, 1.000000, 0.000075, 0.999990, 0.000000, 0.000000, 10.000000, 4289.485350, 0.000000, 0.000000, 4289.485350, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4299.854593, 0.000000, 0.000000, 0.000000, 0.000000, 4299.854593, 40.000000, 400.000000, 150000.000000, 40.000000, -0.010391, -23.449213, 3931.037806, -392.266000, 4299.854593, -0.010391, -0.010391, -0.010391, -0.010391, 0.010391, 4299.854593, 4299.854593, 0.000000, 0.010391, 0.010391, 0.010391, 3931.037806, 3931.037806, -0.010391, 0.000000, 0.010391, 0.000000, -392.266000, -0.010391, 40.000000, -0.010391, 4299.854593, 4299.854593, 4299.854593, 4299.854593, 0.010391, 0.000000, -0.010391, 4299.854593, 0.000000, 3920.779768, -0.010391, 0.500100, 0.010391, 0.028666, 0.028766, -23.449213, -0.415635, 0.000000, -0.010391, 0.500100, 0.500000, -0.010391, 0.500100
0.13, 3922.296189, 400.000000, 15000.000000, 400.000000, -0.000171, -10.584009, -3922.660000, 3912.075991, -0.000171, -0.000171, -0.000171, -0.010220, 3912.075991, 3922.296189, -10.220198, -0.010220, -0.010220, -0.010220, -10.584009, -10.584009, -0.000171, -10.220198, -0.010220, 1000.000000, -3922.660000, -0.000171, 400.000000, -0.000171, 3912.075991, 3912.075991, 3912.075991, 3912.075991, -0.010220, -0.010391, -0.000171, 3912.075991, -0.011633, 0.999989, -0.010220, 0.261486, 0.261511, -10.584009, -0.068274, 0.000000, -0.000171, 0.999989, 1.000000, -0.000171, 0.999989, 0.000000, 0.000000, 10.000000, 4299.854593, 0.000000, 0.000000, 4299.854593, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4316.942063, 0.000000, 0.000000, 0.000000, 0.000000, 4316.942063, 40.000000, 400.000000, 150000.000000, 40.000000, -0.011633, 3.896295, 3920.779768, -392.266000, 4316.942063, -0.011633, -0.011633, -0.011633, -0.011633, 0.011633, 4316.942063, 4316.942063, 0.000000, 0.011633, 0.011633, 0.011633, 3920.779768, 3920.779768, -0.011633, 0.000000, 0.011633, 0.000000, -392.266000, -0.011633, 40.000000, -0.011633, 4316.942063, 4316.942063, 4316.942063, 4316.942063, 0.011633, 0.000000, -0.011633, 4316.942063, 0.000000, 3912.075991, -0.011633, 0.499987, 0.011633, 0.028780, 0.028766, 3.896295, -0.465328, 0.000000, -0.011633, 0.499987, 0.500000, -0.011633, 0.499987
0.14, 3920.602885, 400.000000, 15000.000000, 400.000000, -0.000483, -13.207100, -3922.660000, 3909.452900, -0.000483, -0.000483, -0.000483, -0.011150, 3909.452900, 3920.602885, -11.149985, -0.011150, -0.011150, -0.011150, -13.207100, -13.207100, -0.000483, -11.149985, -0.011150, 1000.000000, -3922.660000, -0.000483, 400.000000, -0.000483, 3909.452900, 3909.452900, 3909.452900, 3909.452900, -0.011150, -0.011633, -0.000483, 3909.452900, -0.006592, 0.999986, -0.011150, 0.261374, 0.261511, -13.207100, -0.193289, 0.000000, -0.000483, 0.999986, 1.000000, -0.000483, 0.999986, 0.000000, 0.000000, 10.000000, 4316.942063, 0.000000, 0.000000, 4316.942063, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4331.082985, 0.000000, 0.000000, 0.000000, 0.000000, 4331.082985, 40.000000, 400.000000, 150000.000000, 40.000000, -0.006592, 26.740994, 3912.075991, -392.266000, 4331.082985, -0.006592, -0.006592, -0.006592, -0.006592, 0.006592, 4331.082985, 4331.082985, 0.000000, 0.006592, 0.006592, 0.006592, 3912.075991, 3912.075991, -0.006592, 0.000000, 0.006592, 0.000000, -392.266000, -0.006592, 40.000000, -0.006592, 4331.082985, 4331.082985, 4331.082985, 4331.082985, 0.006592, 0.000000, -0.006592, 4331.082985, 0.000000, 3909.452900, -0.006592, 0.499892, 0.006592, 0.028874, 0.028766, 26.740994, -0.263687, 0.000000, -0.006592, 0.499892, 0.500000, -0.006592, 0.499892
0.15, 3919.690023, 400.000000, 15000.000000, 400.000000, -0.000698, -8.863722, -3922.660000, 3913.796278, -0.000698, -0.000698, -0.000698, -0.005894, 3913.796278, 3919.690023, -5.893746, -0.005894, -0.005894, -0.005894, -8.863722, -8.863722, -0.000698, -5.893746, -0.005894, 1000.000000, -3922.660000, -0.000698, 400.000000, -0.000698, 3913.796278, 3913.796278, 3913.796278, 3913.796278, -0.005894, -0.006592, -0.000698, 3913.796278, 0.001488, 0.999980, -0.005894, 0.261313, 0.261511, -8.863722, -0.279371, 0.000000, -0.000698, 0.999980, 1.000000, -0.000698, 0.999980, 0.000000, 0.000000, 10.000000, 4331.082985, 0.000000, 0.000000, 4331.082985, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4335.044256, 0.000000, 0.000000, 0.000000, 0.000000, 4335.044256, 40.000000, 400.000000, 150000.000000, 40.000000, 0.001488, 33.325356, 3909.452900, -392.266000, 4335.044256, 0.001488, 0.001488, 0.001488, 0.001488, -0.001488, 4335.044256, 4335.044256, -0.000000, -0.001488, -0.001488, -0.001488, 3909.452900, 3909.452900, 0.001488, -0.000000, -0.001488, 0.000000, -392.266000, 0.001488, 40.000000, 0.001488, 4335.044256, 4335.044256, 4335.044256, 4335.044256, -0.001488, 0.000000, 0.001488, 4335.044256, 0.000000, 3913.796278, 0.001488, 0.499866, -0.001488, 0.028900, 0.028766, 33.325356, 0.059500, 0.000000, 0.001488, 0.499866, 0.500000, 0.001488, 0.499866
0.16, 3919.999503, 400.000000, 15000.000000, 400.000000, -0.000717, -0.455509, -3922.660000, 3922.204491, -0.000717, -0.000717, -0.000717, 0.002205, 3922.204491, 3919.999503, 2.204988, 0.002205, 0.002205, 0.002205, -0.455509, -0.455509, -0.000717, 2.204988, 0.002205, 1000.000000, -3922.660000, -0.000717, 400.000000, -0.000717, 3922.204491, 3922.204491, 3922.204491, 3922.204491, 0.002205, 0.001488, -0.000717, 3922.204491, 0.008033, 0.999973, 0.002205, 0.261333, 0.261511, -0.455509, -0.286995, 0.000000, -0.000717, 0.999973, 1.000000, -0.000717, 0.999973, 0.000000, 0.000000, 10.000000, 4335.044256, 0.000000, 0.000000, 4335.044256, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4327.657974, 0.000000, 0.000000, 0.000000, 0.000000, 4327.657974, 40.000000, 400.000000, 150000.000000, 40.000000, 0.008033, 21.595696, 3913.796278, -392.266000, 4327.657974, 0.008033, 0.008033, 0.008033, 0.008033, -0.008033, 4327.657974, 4327.657974, -0.000000, -0.008033, -0.008033, -0.008033, 3913.796278, 3913.796278, 0.008033, -0.000000, -0.008033, 0.000000, -392.266000, 0.008033, 40.000000, 0.008033, 4327.657974, 4327.657974, 4327.657974, 4327.657974, -0.008033, 0.000000, 0.008033, 4327.657974, 0.000000, 3922.204491, 0.008033, 0.499915, -0.008033, 0.028851, 0.028766, 21.595696, 0.321323, 0.000000, 0.008033, 0.499915, 0.500000, 0.008033, 0.499915
0.17, 3921.284022, 400.000000, 15000.000000, 400.000000, -0.000554, 7.211109, -3922.660000, 3929.871109, -0.000554, -0.000554, -0.000554, 0.008587, 3929.871109, 3921.284022, 8.587086, 0.008587, 0.008587, 0.008587, 7.211109, 7.211109, -0.000554, 8.587086, 0.008587, 1000.000000, -3922.660000, -0.000554, 400.000000, -0.000554, 3929.871109, 3929.871109, 3929.871109, 3929.871109, 0.008587, 0.008033, -0.000554, 3929.871109, 0.009697, 0.999967, 0.008587, 0.261419, 0.261511, 7.211109, -0.221604, 0.000000, -0.000554, 0.999967, 1.000000, -0.000554, 0.999967, 0.000000, 0.000000, 10.000000, 4327.657974, 0.000000, 0.000000, 4327.657974, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4313.901797, 0.000000, 0.000000, 0.000000, 0.000000, 4313.901797, 40.000000, 400.000000, 150000.000000, 40.000000, 0.009697, -0.568695, 3922.204491, -392.266000, 4313.901797, 0.009697, 0.009697, 0.009697, 0.009697, -0.009697, 4313.901797, 4313.901797, -0.000000, -0.009697, -0.009697, -0.009697, 3922.204491, 3922.204491, 0.009697, -0.000000, -0.009697, 0.000000, -392.266000, 0.009697, 40.000000, 0.009697, 4313.901797, 4313.901797, 4313.901797, 4313.901797, -0.009697, 0.000000, 0.009697, 4313.901797, 0.000000, 3929.871109, 0.009697, 0.500007, -0.009697, 0.028759, 0.028766, -0.568695, 0.387867, 0.000000, 0.009697, 0.500007, 0.500000, 0.009697, 0.500007
0.18, 3922.800124, 400.000000, 15000.000000, 400.000000, -0.000317, 10.153549, -3922.660000, 3932.813549, -0.000317, -0.000317, -0.000317, 0.010013, 3932.813549, 3922.800124, 10.013425, 0.010013, 0.010013, 0.010013, 10.153549, 10.153549, -0.000317, 10.013425, 0.010013, 1000.000000, -3922.660000, -0.000317, 400.000000, -0.000317, 3932.813549, 3932.813549, 3932.813549, 3932.813549, 0.010013, 0.009697, -0.000317, 3932.813549, 0.006028, 0.999962, 0.010013, 0.261520, 0.261511, 10.153549, -0.126700, 0.000000, -0.000317, 0.999962, 1.000000, -0.000317, 0.999962, 0.000000, 0.000000, 10.000000, 4313.901797, 0.000000, 0.000000, 4313.901797, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4301.700447, 0.000000, 0.000000, 0.000000, 0.000000, 4301.700447, 40.000000, 400.000000, 150000.000000, 40.000000, 0.006028, -20.436661, 3929.871109, -392.266000, 4301.700447, 0.006028, 0.006028, 0.006028, 0.006028, -0.006028, 4301.700447, 4301.700447, -0.000000, -0.006028, -0.006028, -0.006028, 3929.871109, 3929.871109, 0.006028, -0.000000, -0.006028, 0.000000, -392.266000, 0.006028, 40.000000, 0.006028, 4301.700447, 4301.700447, 4301.700447, 4301.700447, -0.006028, 0.000000, 0.006028, 4301.700447, 0.000000, 3932.813549, 0.006028, 0.500088, -0.006028, 0.028678, 0.028766, -20.436661, 0.241130, 0.000000, 0.006028, 0.500088, 0.500000, 0.006028, 0.500088
0.19, 3923.748157, 400.000000, 15000.000000, 400.000000, -0.000143, 7.259636, -3922.660000, 3929.919636, -0.000143, -0.000143, -0.000143, 0.006171, 3929.919636, 3923.748157, 6.171480, 0.006171, 0.006171, 0.006171, 7.259636, 7.259636, -0.000143, 6.171480, 0.006171, 1000.000000, -3922.660000, -0.000143, 400.000000, -0.000143, 3929.919636, 3929.919636, 3929.919636, 3929.919636, 0.006171, 0.006028, -0.000143, 3929.919636, -0.000543, 0.999960, 0.006171, 0.261583, 0.261511, 7.259636, -0.057289, 0.000000, -0.000143, 0.999960, 1.000000, -0.000143, 0.999960, 0.000000, 0.000000, 10.000000, 4301.700447, 0.000000, 0.000000, 4301.700447, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4297.443743, 0.000000, 0.000000, 0.000000, 0.000000, 4297.443743, 40.000000, 400.000000, 150000.000000, 40.000000, -0.000543, -27.635805, 3932.813549, -392.266000, 4297.443743, -0.000543, -0.000543, -0.000543, -0.000543, 0.000543, 4297.443743, 4297.443743, 0.000000, 0.000543, 0.000543, 0.000543, 3932.813549, 3932.813549, -0.000543, 0.000000, 0.000543, 0.000000, -392.266000, -0.000543, 40.000000, -0.000543, 4297.443743, 4297.443743, 4297.443743, 4297.443743, 0.000543, 0.000000, -0.000543, 4297.443743, 0.000000, 3929.919636, -0.000543, 0.500117, 0.000543, 0.028650, 0.028766, -27.635805, -0.021736, 0.000000, -0.000543, 0.500117, 0.500000, -0.000543, 0.500117
0.2, 3923.702883, 400.000000, 15000.000000, 400.000000, -0.000124, 0.623413, -3922.660000, 3923.283413, -0.000124, -0.000124, -0.000124, -0.000419, 3923.283413, 3923.702883, -0.419470, -0.000419, -0.000419, -0.000419, 0.623413, 0.623413, -0.000124, -0.419470, -0.000419, 1000.000000, -3922.660000, -0.000124, 400.000000, -0.000124, 3923.283413, 3923.283413, 3923.283413, 3923.283413, -0.000419, -0.000543, -0.000124, 3923.283413, -0.006261, 0.999959, -0.000419, 0.261580, 0.261511, 0.623413, -0.049568, 0.000000, -0.000124, 0.999959, 1.000000, -0.000124, 0.999959, 0.000000, 0.000000, 10.000000, 4297.443743, 0.000000, 0.000000, 4297.443743, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4302.721742, 0.000000, 0.000000, 0.000000, 0.000000, 4302.721742, 40.000000, 400.000000, 150000.000000, 40.000000, -0.006261, -19.463894, 3929.919636, -392.266000, 4302.721742, -0.006261, -0.006261, -0.006261, -0.006261, 0.006261, 4302.721742, 4302.721742, 0.000000, 0.006261, 0.006261, 0.006261, 3929.919636, 3929.919636, -0.006261, 0.000000, 0.006261, 0.000000, -392.266000, -0.006261, 40.000000, -0.006261, 4302.721742, 4302.721742, 4302.721742, 4302.721742, 0.006261, 0.000000, -0.006261, 4302.721742, 0.000000, 3923.283413, -0.006261, 0.500081, 0.006261, 0.028685, 0.028766, -19.463894, -0.250423, 0.000000, -0.006261, 0.500081, 0.500000, -0.006261, 0.500081
0.21, 3922.806338, 400.000000, 15000.000000, 400.000000, -0.000258, -5.855899, -3922.660000, 3916.804101, -0.000258, -0.000258, -0.000258, -0.006002, 3916.804101, 3922.806338, -6.002237, -0.006002, -0.006002, -0.006002, -5.855899, -5.855899, -0.000258, -6.002237, -0.006002, 1000.000000, -3922.660000, -0.000258, 400.000000, -0.000258, 3916.804101, 3916.804101, 3916.804101, 3916.804101, -0.006002, -0.006261, -0.000258, 3916.804101, -0.008156, 0.999957, -0.006002, 0.261520, 0.261511, -5.855899, -0.103337, 0.000000, -0.000258, 0.999957, 1.000000, -0.000258, 0.999957, 0.000000, 0.000000, 10.000000, 4302.721742, 0.000000, 0.000000, 4302.721742, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4313.906481, 0.000000, 0.000000, 0.000000, 0.000000, 4313.906481, 40.000000, 400.000000, 150000.000000, 40.000000, -0.008156, -1.642932, 3923.283413, -392.266000, 4313.906481, -0.008156, -0.008156, -0.008156, -0.008156, 0.008156, 4313.906481, 4313.906481, 0.000000, 0.008156, 0.008156, 0.008156, 3923.283413, 3923.283413, -0.008156, 0.000000, 0.008156, 0.000000, -392.266000, -0.008156, 40.000000, -0.008156, 4313.906481, 4313.906481, 4313.906481, 4313.906481, 0.008156, 0.000000, -0.008156, 4313.906481, 0.000000, 3916.804101, -0.008156, 0.500007, 0.008156, 0.028759, 0.028766, -1.642932, -0.326231, 0.000000, -0.008156, 0.500007, 0.500000, -0.008156, 0.500007
0.22, 3921.641478, 400.000000, 15000.000000, 400.000000, -0.000463, -8.710914, -3922.660000, 3913.949086, -0.000463, -0.000463, -0.000463, -0.007692, 3913.949086, 3921.641478, -7.692392, -0.007692, -0.007692, -0.007692, -8.710914, -8.710914, -0.000463, -7.692392, -0.007692, 1000.000000, -3922.660000, -0.000463, 400.000000, -0.000463, 3913.949086, 3913.949086, 3913.949086, 3913.949086, -0.007692, -0.008156, -0.000463, 3913.949086, -0.005561, 0.999953, -0.007692, 0.261443, 0.261511, -8.710914, -0.185358, 0.000000, -0.000463, 0.999953, 1.000000, -0.000463, 0.999953, 0.000000, 0.000000, 10.000000, 4313.906481, 0.000000, 0.000000, 4313.906481, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4324.548939, 0.000000, 0.000000, 0.000000, 0.000000, 4324.548939, 40.000000, 400.000000, 150000.000000, 40.000000, -0.005561, 15.478838, 3916.804101, -392.266000, 4324.548939, -0.005561, -0.005561, -0.005561, -0.005561, 0.005561, 4324.548939, 4324.548939, 0.000000, 0.005561, 0.005561, 0.005561, 3916.804101, 3916.804101, -0.005561, 0.000000, 0.005561, 0.000000, -392.266000, -0.005561, 40.000000, -0.005561, 4324.548939, 4324.548939, 4324.548939, 4324.548939, 0.005561, 0.000000, -0.005561, 4324.548939, 0.000000, 3913.949086, -0.005561, 0.499936, 0.005561, 0.028830, 0.028766, 15.478838, -0.222437, 0.000000, -0.005561, 0.499936, 0.500000, -0.005561, 0.499936
0.23, 3920.882376, 400.000000, 15000.000000, 400.000000, -0.000625, -6.713561, -3922.660000, 3915.946439, -0.000625, -0.000625, -0.000625, -0.004936, 3915.946439, 3920.882376, -4.935938, -0.004936, -0.004936, -0.004936, -6.713561, -6.713561, -0.000625, -4.935938, -0.004936, 1000.000000, -3922.660000, -0.000625, 400.000000, -0.000625, 3915.946439, 3915.946439, 3915.946439, 3915.946439, -0.004936, -0.005561, -0.000625, 3915.946439, -0.000258, 0.999948, -0.004936, 0.261392, 0.261511, -6.713561, -0.249998, 0.000000, -0.000625, 0.999948, 1.000000, -0.000625, 0.999948, 0.000000, 0.000000, 10.000000, 4324.548939, 0.000000, 0.000000, 4324.548939, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4329.063930, 0.000000, 0.000000, 0.000000, 0.000000, 4329.063930, 40.000000, 400.000000, 150000.000000, 40.000000, -0.000258, 22.848844, 3913.949086, -392.266000, 4329.063930, -0.000258, -0.000258, -0.000258, -0.000258, 0.000258, 4329.063930, 4329.063930, 0.000000, 0.000258, 0.000258, 0.000258, 3913.949086, 3913.949086, -0.000258, 0.000000, 0.000258, 0.000000, -392.266000, -0.000258, 40.000000, -0.000258, 4329.063930, 4329.063930, 4329.063930, 4329.063930, 0.000258, 0.000000, -0.000258, 4329.063930, 0.000000, 3915.946439, -0.000258, 0.499906, 0.000258, 0.028860, 0.028766, 22.848844, -0.010314, 0.000000, -0.000258, 0.499906, 0.500000, -0.000258, 0.499906
0.24, 3920.927130, 400.000000, 15000.000000, 400.000000, -0.000662, -1.329128, -3922.660000, 3921.330872, -0.000662, -0.000662, -0.000662, 0.000404, 3921.330872, 3920.927130, 0.403742, 0.000404, 0.000404, 0.000404, -1.329128, -1.329128, -0.000662, 0.403742, 0.000404, 1000.000000, -3922.660000, -0.000662, 400.000000, -0.000662, 3921.330872, 3921.330872, 3921.330872, 3921.330872, 0.000404, -0.000258, -0.000662, 3921.330872, 0.004689, 0.999941, 0.000404, 0.261395, 0.261511, -1.329128, -0.264637, 0.000000, -0.000662, 0.999941, 1.000000, -0.000662, 0.999941, 0.000000, 0.000000, 10.000000, 4329.063930, 0.000000, 0.000000, 4329.063930, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 1.000000, 4325.626271, 0.000000, 0.000000, 0.000000, 0.000000, 4325.626271, 40.000000, 400.000000, 150000.000000, 40.000000, 0.004689, 17.413832, 3915.946439, -392.266000, 4325.626271, 0.004689, 0.004689, 0.004689, 0.004689, -0.004689, 4325.626271, 4325.626271, -0.000000, -0.004689, -0.004689, -0.004689, 3915.946439, 3915.946439, 0.004689, -0.000000, -0.004689, 0.000000, -392.266000, 0.004689, 40.000000, 0.004689, 4325.626271, 4325.626271, 4325.626271, 4325.626271, -0.004689, 0.000000, 0.004689, 4325.626271, 0.000000, 3921.330872, 0.004689, 0.499929, -0.004689, 0.028838, 0.028766, 17.413832, 0.187557, 0.000000, 0.004689, 0.499929, 0.500000, 0.004689, 0.499929
